title,state,wiki_link,imdb_link,imdb_id,year,genres,rating,votes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Musical,Music,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
Once Upon a Time...When We Were Colored,Mississippi,https://en.wikipedia.org/wiki/Once_Upon_a_Time...When_We_Were_Colored,https://www.imdb.com/title/tt0114039/,tt0114039,1995,"Drama,Romance",7.0,472,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Private Benjamin,Mississippi,https://en.wikipedia.org/wiki/Private_Benjamin_(1980_film),https://www.imdb.com/title/tt0081375/,tt0081375,1980,"Comedy,War",6.2,23160,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
The Reivers,Mississippi,https://en.wikipedia.org/wiki/The_Reivers_(film),https://www.imdb.com/title/tt0064886/,tt0064886,1969,"Comedy,Drama",6.7,2716,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
River of Romance,Mississippi,https://en.wikipedia.org/wiki/River_of_Romance,https://www.imdb.com/title/tt0020334/,tt0020334,1929,"Drama,Romance",5.0,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
"Roll of Thunder, Hear My Cry",Mississippi,"https://en.wikipedia.org/wiki/Roll_of_Thunder,_Hear_My_Cry_(film)",https://www.imdb.com/title/tt0078173/,tt0078173,1978,Drama,5.8,279,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Same Kind of Different as Me,Mississippi,https://en.wikipedia.org/wiki/Same_Kind_of_Different_as_Me_(film),https://www.imdb.com/title/tt1230168/,tt1230168,2017,"Biography,Drama",6.6,6184,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sanctuary,Mississippi,https://en.wikipedia.org/wiki/Sanctuary_(1961_film),https://www.imdb.com/title/tt0055402/,tt0055402,1961,Drama,6.2,269,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Sound and the Fury,Mississippi,https://en.wikipedia.org/wiki/The_Sound_and_the_Fury_(1959_film),https://www.imdb.com/title/tt0053298/,tt0053298,1959,Drama,6.2,778,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Sound and the Fury,Mississippi,https://en.wikipedia.org/wiki/The_Sound_and_the_Fury_(2014_film),https://www.imdb.com/title/tt3026144/,tt3026144,2014,Drama,4.8,860,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Story of Temple Drake,Mississippi,https://en.wikipedia.org/wiki/The_Story_of_Temple_Drake,https://www.imdb.com/title/tt0024617/,tt0024617,1933,Drama,7.1,1212,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Straw Dogs,Mississippi,https://en.wikipedia.org/wiki/Straw_Dogs_(2011_film),https://www.imdb.com/title/tt0999913/,tt0999913,2011,"Action,Drama,Thriller",5.8,32462,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Summer and Smoke,Mississippi,https://en.wikipedia.org/wiki/Summer_and_Smoke_(film),https://www.imdb.com/title/tt0055489/,tt0055489,1961,"Drama,Romance",6.9,1731,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Tales from the Hood 2,Mississippi,https://en.wikipedia.org/wiki/Tales_from_the_Hood_2,https://www.imdb.com/title/tt8403680/,tt8403680,2018,"Comedy,Horror",4.4,1630,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Tammy and the Bachelor,Mississippi,https://en.wikipedia.org/wiki/Tammy_and_the_Bachelor,https://www.imdb.com/title/tt0051051/,tt0051051,1957,"Comedy,Romance",7.0,2160,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Tempest,Mississippi,https://en.wikipedia.org/wiki/The_Tempest_(1998_film),https://www.imdb.com/title/tt0178928/,tt0178928,1998,Drama,4.7,335,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Thieves Like Us,Mississippi,https://en.wikipedia.org/wiki/Thieves_Like_Us_(film),https://www.imdb.com/title/tt0072274/,tt0072274,1974,"Crime,Drama,Romance",7.0,4158,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
This Property Is Condemned,Mississippi,https://en.wikipedia.org/wiki/This_Property_Is_Condemned,https://www.imdb.com/title/tt0061089/,tt0061089,1966,"Drama,Romance",7.1,5174,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
"Tick, Tick, Tick",Mississippi,"https://en.wikipedia.org/wiki/Tick,_Tick,_Tick_(film)",https://www.imdb.com/title/tt0065360/,tt0065360,1970,"Action,Drama",6.6,939,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
A Time to Kill,Mississippi,https://en.wikipedia.org/wiki/A_Time_to_Kill_(1996_film),https://www.imdb.com/title/tt0117913/,tt0117913,1996,"Crime,Drama,Thriller",7.5,129670,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Tomorrow,Mississippi,https://en.wikipedia.org/wiki/Tomorrow_(1972_film),https://www.imdb.com/title/tt0069393/,tt0069393,1972,Drama,7.5,1138,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The War,Mississippi,https://en.wikipedia.org/wiki/The_War_(1994_film),https://www.imdb.com/title/tt0111667/,tt0111667,1994,Drama,6.8,11911,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
X-Men,Mississippi,https://en.wikipedia.org/wiki/X-Men_(film),https://www.imdb.com/title/tt0120903/,tt0120903,2000,"Action,Adventure,Sci-Fi",7.4,564513,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
X-Men,New York,https://en.wikipedia.org/wiki/X-Men_(film),https://www.imdb.com/title/tt0120903/,tt0120903,2000,"Action,Adventure,Sci-Fi",7.4,564513,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Zenobia,Mississippi,https://en.wikipedia.org/wiki/Zenobia_(film),https://www.imdb.com/title/tt0032158/,tt0032158,1939,"Comedy,Drama,Romance",6.1,538,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Adam at 6 A.M.,Missouri,https://en.wikipedia.org/wiki/Adam_at_6_A.M.,https://www.imdb.com/title/tt0065371/,tt0065371,1970,Drama,5.6,274,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Albino Farm,Missouri,https://en.wikipedia.org/wiki/Albino_Farm,https://www.imdb.com/title/tt1050001/,tt1050001,2009,Horror,3.8,1405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Arizona Kid,Missouri,https://en.wikipedia.org/wiki/The_Arizona_Kid_(1939_film),https://www.imdb.com/title/tt0031051/,tt0031051,1939,Western,6.3,180,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Assassination of Jesse James by the Coward Robert Ford,Missouri,https://en.wikipedia.org/wiki/The_Assassination_of_Jesse_James_by_the_Coward_Robert_Ford,https://www.imdb.com/title/tt0443680/,tt0443680,2007,"Biography,Crime,Drama",7.5,166884,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asteroid,Missouri,https://en.wikipedia.org/wiki/Asteroid_(film),https://www.imdb.com/title/tt0118261/,tt0118261,1997,"Sci-Fi,Thriller",4.8,1911,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
Back to Hannibal: The Return of Tom Sawyer and Huckleberry Finn,Missouri,https://en.wikipedia.org/wiki/Back_to_Hannibal:_The_Return_of_Tom_Sawyer_and_Huckleberry_Finn,https://www.imdb.com/title/tt0099087/,tt0099087,1990,"Adventure,Family",6.2,130,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Best Man Wins,Missouri,https://en.wikipedia.org/wiki/Best_Man_Wins,https://www.imdb.com/title/tt0040157/,tt0040157,1948,Drama,5.7,36,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Best of the Badmen,Missouri,https://en.wikipedia.org/wiki/Best_of_the_Badmen,https://www.imdb.com/title/tt0043335/,tt0043335,1951,Western,6.0,526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Big Land,Missouri,https://en.wikipedia.org/wiki/The_Big_Land,https://www.imdb.com/title/tt0050192/,tt0050192,1957,"Romance,Western",6.3,449,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
The Big Land,Texas,https://en.wikipedia.org/wiki/The_Big_Land,https://www.imdb.com/title/tt0050192/,tt0050192,1957,"Romance,Western",6.3,449,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
The Big Trail,Missouri,https://en.wikipedia.org/wiki/The_Big_Trail,https://www.imdb.com/title/tt0020691/,tt0020691,1930,"Adventure,Romance,Western",7.2,3330,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
The Black Hole,Missouri,https://en.wikipedia.org/wiki/The_Black_Hole_(2006_film),https://www.imdb.com/title/tt0433883/,tt0433883,2006,"Action,Adventure,Drama",3.2,1581,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breakthrough,Missouri,https://en.wikipedia.org/wiki/Breakthrough_(2019_film),https://www.imdb.com/title/tt7083526/,tt7083526,2019,"Biography,Drama",6.2,7883,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Bushwackers,Missouri,https://en.wikipedia.org/wiki/The_Bushwackers_(film),https://www.imdb.com/title/tt0044460/,tt0044460,1952,Western,5.7,254,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Can Mr. Smith Get to Washington Anymore?,Missouri,https://en.wikipedia.org/wiki/Can_Mr._Smith_Get_to_Washington_Anymore%3F,https://www.imdb.com/title/tt1014673/,tt1014673,2006,Documentary,7.4,219,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deep Impact,Missouri,https://en.wikipedia.org/wiki/Deep_Impact_(film),https://www.imdb.com/title/tt0120647/,tt0120647,1998,"Action,Drama,Romance",6.2,162127,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Deep Impact,New York,https://en.wikipedia.org/wiki/Deep_Impact_(film),https://www.imdb.com/title/tt0120647/,tt0120647,1998,"Action,Drama,Romance",6.2,162127,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Deep Impact,North Carolina,https://en.wikipedia.org/wiki/Deep_Impact_(film),https://www.imdb.com/title/tt0120647/,tt0120647,1998,"Action,Drama,Romance",6.2,162127,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Deep Impact,Virginia,https://en.wikipedia.org/wiki/Deep_Impact_(film),https://www.imdb.com/title/tt0120647/,tt0120647,1998,"Action,Drama,Romance",6.2,162127,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
